"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.824276958E0,7.493329285E-2,1.164110470E-1,-1.230581617E-1
3.834323958E0,7.632563367E-2,9.841536373E-2,-1.175138319E-1
3.844371958E0,2.223056573E-3,9.982863575E-2,-3.722337484E-3
3.854418958E0,-8.392054553E-2,8.758895159E-2,1.631642139E-1
3.864465958E0,-9.194192955E-2,1.370107877E-1,1.666918391E-1
3.874512958E0,-6.015211640E-2,1.242480701E-1,4.233968854E-3
3.884559958E0,-1.957232100E-2,4.897715539E-2,-1.213086748E-1
3.894606958E0,2.541556237E-3,4.481189132E-2,-1.069309562E-1
3.904653958E0,-2.985811237E-2,1.170969254E-1,1.673473120E-3
3.914700958E0,-5.418037333E-2,1.999165955E-1,-3.540489078E-2
3.924747958E0,-2.942607623E-2,2.080182052E-1,-1.751451588E-1
3.934795958E0,-7.472248245E-3,1.290550661E-1,-2.252616441E-1
3.944842958E0,-4.374427197E-2,1.303177723E-1,-1.637781715E-1
3.954889958E0,-6.194555794E-2,1.260300091E-1,-1.131178951E-1
3.964936958E0,-5.260887017E-2,9.656969011E-2,-2.200967985E-1
3.974983958E0,-1.287655558E-2,6.611212850E-2,-3.565731508E-1
3.985030958E0,-8.273992874E-4,-7.981449366E-5,-2.112142932E-1
3.995077958E0,-1.106406948E-1,4.451836109E-2,9.419747472E-2
4.005124958E0,-1.056396626E-1,1.209759682E-1,1.775021714E-1
4.015171958E0,1.457317089E-2,9.716815263E-2,3.703334033E-2
4.025219958E0,8.593270948E-2,7.326181144E-2,-1.197883987E-1
4.035266958E0,6.583393808E-2,1.149881271E-1,-2.359105933E-1
4.045313958E0,4.445062475E-3,1.848798957E-1,-2.762540424E-1
4.055360958E0,-1.722372288E-2,9.773094714E-2,-2.017149067E-1
4.065407958E0,-1.194034601E-1,2.493486643E-2,-5.504978120E-2
4.075454958E0,-1.727529167E-1,1.003978622E-1,1.309834778E-2
4.085501958E0,-6.266367825E-2,1.519904771E-1,-5.585845113E-3
4.095548958E0,4.321022931E-2,6.963624537E-2,-6.273477674E-2
4.105595958E0,8.008542074E-2,2.180660605E-2,-2.410456181E-2
4.115643958E0,4.717986748E-2,2.326840997E-2,1.710211176E-1
4.125690958E0,1.600529104E-3,1.148539335E-2,3.841755170E-1
4.135737958E0,-3.147764493E-2,1.467329532E-2,3.038914919E-1
4.145784958E0,3.560808152E-3,3.916815877E-2,5.723488569E-2
4.155831958E0,3.357265661E-2,8.933902323E-2,-1.892597526E-1
4.165878958E0,3.947188508E-2,9.403316796E-2,-3.415154010E-1
4.175925958E0,1.074964003E-2,1.282238844E-1,-3.134148520E-1
4.185972958E0,-3.629657289E-2,1.528131804E-1,-3.016145861E-1
4.196019958E0,-1.640573395E-2,1.262706220E-1,-3.249747974E-1
4.206067958E0,-5.943921290E-2,2.703869462E-2,-3.187054127E-1
4.216114958E0,-1.402803314E-1,-6.488655210E-3,-2.015997165E-1
4.226161958E0,-1.814052609E-1,2.395925850E-2,-1.288083136E-1
4.236208958E0,-1.259069800E-1,2.856130958E-2,-2.003758943E-1
4.246255958E0,-6.754323453E-2,-2.737841785E-2,-2.096753061E-1
4.256302958E0,-7.694347423E-2,3.364897192E-2,-1.127009887E-1
4.266349958E0,-4.381258389E-2,9.462169021E-2,-3.802912116E-2
4.276396958E0,-2.886635151E-2,7.033674181E-2,-7.458006620E-2
4.286443958E0,-3.729025237E-3,4.179443568E-2,-8.622362673E-2
4.296491958E0,-6.742548622E-2,1.150796360E-1,-6.282774746E-2
4.306538958E0,-8.072240179E-2,2.026583549E-1,-8.249719620E-2
4.316585958E0,-4.078889731E-2,1.184473398E-1,-1.693733722E-1
4.326632958E0,-5.459923496E-2,6.621153116E-2,-2.373004764E-1
4.336679958E0,-8.596835922E-2,9.931203425E-2,-1.904636943E-1
4.346726958E0,-7.168218613E-2,1.449890211E-1,-1.336351901E-1
4.356773958E0,-1.986043341E-2,1.236884916E-1,-5.826165676E-2
4.366820958E0,-2.037195515E-2,1.038488889E-1,-8.024134040E-3
4.376867958E0,-9.115790930E-3,7.123370469E-2,-6.927196383E-3
4.386915958E0,3.761884762E-2,4.910754830E-2,2.626686215E-2
4.396962958E0,6.631658005E-2,3.850186855E-2,1.076291138E-1
4.407009958E0,2.138105666E-2,1.046663296E-1,1.791545945E-1
4.417056958E0,-1.492757611E-2,1.808844933E-1,1.571544456E-1
4.427103958E0,2.116216980E-2,1.164075387E-1,-3.678775728E-2
4.437151000E0,5.347914599E-2,6.741371870E-2,-1.266115147E-1
4.447198000E0,5.261056038E-2,8.243813932E-2,-7.295103192E-2
4.457245000E0,2.257799998E-2,9.808265716E-2,-1.924084783E-2
4.467292000E0,-1.897496397E-2,1.131436229E-1,-3.086043477E-2
4.477340000E0,-2.679016968E-2,1.143595514E-1,9.019914865E-3
4.487387000E0,-1.988014949E-2,1.080398807E-1,6.342650235E-2
4.497434000E0,2.385616478E-2,1.011243787E-1,5.419550300E-2
4.507481000E0,4.909903329E-2,4.563284039E-2,-3.033827841E-2
4.517528000E0,2.986732174E-2,4.532469213E-3,-1.943702191E-1
4.527575000E0,2.073305726E-2,-4.844067335E-2,-2.568354392E-1
4.537622000E0,-1.813015094E-2,-6.972541541E-2,-9.008922100E-2
4.547669000E0,-7.628005279E-2,2.274859250E-2,8.156515002E-2
4.557716000E0,-5.416719882E-2,5.088451713E-2,1.248444861E-1
4.567764000E0,3.692297414E-3,9.554642737E-3,-7.180029988E-2
4.577811000E0,2.864731846E-2,-1.674642563E-2,-2.014903736E-1
4.587858000E0,5.698961327E-2,9.422788024E-4,-8.409816384E-2
4.597905000E0,6.677459976E-2,4.965163171E-3,9.945938408E-2
4.607952000E0,8.889598701E-2,-2.901563823E-2,2.028691471E-1
4.617999000E0,1.197022802E-1,-3.040522903E-2,9.113236427E-2
4.628046000E0,1.344776643E-1,-4.739460647E-2,-4.191693485E-2
4.638093000E0,1.396362241E-1,-4.261977017E-2,-4.861550510E-2
4.648140000E0,8.736067263E-2,2.199751765E-2,1.088634610E-2
4.658188000E0,3.633644359E-2,9.949739099E-2,4.592520118E-2
4.668235000E0,3.731272761E-2,7.026306689E-2,-1.888065934E-3
4.678282000E0,5.431239249E-2,2.180748314E-2,-3.729588032E-2
4.688329000E0,2.803482262E-2,3.742890447E-2,-8.924020529E-3
4.698376000E0,-2.928857530E-2,4.691484243E-2,3.293327272E-2
4.708423000E0,-3.657427909E-2,4.597519487E-2,2.749594688E-2
4.718470000E0,2.226760419E-2,2.446094960E-2,-7.363574088E-2
4.728517000E0,9.361258870E-2,-1.518580377E-2,-1.410816193E-1
4.738564000E0,1.036302578E-1,-3.917722195E-2,-8.549330950E-2
4.748612000E0,4.514611451E-2,-5.292753428E-2,3.529379368E-2
4.758659000E0,6.448802780E-3,-3.306395799E-2,6.096014678E-2
4.768706000E0,-7.358172722E-4,1.017912537E-2,-1.222301960E-2
4.778753000E0,-1.084395379E-2,1.967763484E-2,-4.020779371E-2
4.788800000E0,-4.556539642E-2,8.308688790E-2,-1.568223238E-3
4.798847000E0,-2.125572525E-2,1.238092366E-1,-9.903429151E-3
4.808894000E0,3.924758954E-2,8.353010684E-2,-7.669851243E-2
4.818941000E0,7.879161464E-2,4.572025627E-2,-1.578549421E-1
4.828988000E0,6.502463775E-2,3.308968574E-2,-1.394210100E-1
4.839035000E0,5.446376229E-2,6.019416153E-3,-7.052619159E-2
4.849083000E0,3.970073048E-2,1.549862981E-2,-2.612126648E-2
4.859130000E0,9.419974051E-3,6.502688527E-2,8.062140942E-3
4.869177000E0,2.982366862E-2,8.592571110E-2,-5.031002820E-2
4.879224000E0,5.318075527E-2,5.312195420E-2,-8.538805962E-2
4.889271000E0,1.432003213E-2,6.195095748E-2,-3.169366300E-2
4.899318000E0,3.812293243E-3,7.210055441E-2,-3.197315991E-2
4.909365000E0,2.755096553E-2,4.419617951E-2,-9.409924150E-2
4.919412000E0,4.159572171E-2,-1.250456303E-2,-1.225272346E-1
4.929459000E0,-4.239998795E-3,-3.000498712E-3,-1.206800991E-1
4.939507000E0,6.901998539E-3,5.755823672E-2,-1.602610713E-1
4.949554000E0,4.023995340E-2,3.756309807E-2,-2.397732639E-1
4.959601000E0,-5.509173498E-3,5.423234046E-2,-2.650753355E-1
4.969648000E0,-1.395036019E-2,1.128509697E-1,-2.608571541E-1
4.979695000E0,-1.023065396E-2,9.603233099E-2,-2.086327475E-1
4.989742000E0,-2.007639667E-2,1.028899455E-1,-1.090985191E-1
4.999789000E0,-1.844613813E-2,1.158634552E-1,-4.849154413E-2
5.009836000E0,-2.053076187E-2,1.098539793E-1,-7.059694290E-2
5.019883000E0,-1.486674679E-2,8.944778144E-2,-1.676782644E-1
5.029931000E0,-1.178056810E-2,8.212882161E-2,-2.355802256E-1
5.039978000E0,2.569531510E-2,1.334898868E-1,-2.468244213E-1
5.050025000E0,3.535798514E-2,1.493446121E-1,-2.714973325E-1
5.060072000E0,1.872949054E-2,1.726662317E-1,-2.749425119E-1
5.070119000E0,-2.415302061E-2,1.755769756E-1,-2.750606257E-1
5.080166000E0,-5.918341549E-2,1.453620735E-1,-3.118893135E-1
5.090213000E0,-1.303182109E-1,1.589928102E-1,-3.076079822E-1
5.100260000E0,-1.438620799E-1,1.607560381E-1,-1.830190194E-1
5.110307000E0,-1.703703956E-1,1.503643665E-1,-7.611496031E-2
5.120355000E0,-1.951004815E-1,1.007603896E-1,4.093928039E-2
5.130402000E0,-1.782871784E-1,1.385904130E-1,6.293007374E-2
5.140449000E0,-1.501757024E-1,2.032796216E-1,-3.053766847E-2
5.150496000E0,-8.787383890E-2,2.216442642E-1,-1.703738308E-1
5.160543000E0,-6.935351422E-2,1.692000023E-1,-3.054608846E-1
5.170590000E0,-7.823030021E-2,1.416426596E-1,-3.699504107E-1
5.180637000E0,-9.270665400E-2,1.812894130E-1,-3.485355681E-1
5.190684000E0,-1.139755903E-1,2.274818319E-1,-2.737093341E-1
5.200731000E0,-1.982196239E-1,2.810177690E-1,-2.320812517E-1
5.210778000E0,-2.509916953E-1,3.011555797E-1,-2.395949239E-1
5.220826000E0,-2.338739898E-1,3.085906067E-1,-3.264266610E-1
5.230873000E0,-2.559919601E-1,3.971484420E-1,-4.456455410E-1
5.240920000E0,-2.515798339E-1,3.932734922E-1,-5.452054971E-1
5.250967000E0,-2.273652896E-1,3.259697011E-1,-5.320439994E-1
5.261014000E0,-2.472510305E-1,2.946780342E-1,-5.164132226E-1
5.271061000E0,-3.039217330E-1,2.545155564E-1,-4.202458209E-1
5.281108000E0,-3.638932069E-1,2.194530201E-1,-2.530809420E-1
5.291155000E0,-2.534914897E-1,3.422468877E-1,-1.284960723E-1
5.301202000E0,-1.309658631E-1,4.962868139E-1,-3.712514162E-2
5.311250000E0,-1.373338829E-1,5.417839989E-1,1.157263380E-1
5.321297000E0,-1.336174292E-1,5.602901441E-1,1.571936220E-1
5.331344000E0,-3.626706272E-2,5.750982177E-1,1.086599779E-1
5.341391000E0,4.566653498E-2,4.830200663E-1,4.825999439E-2
5.351438000E0,1.106774866E-1,3.600145295E-1,1.669263124E-2
5.361485000E0,1.623995077E-1,3.022414076E-1,-7.029113352E-2
5.371532000E0,1.846254322E-1,3.072796610E-1,-1.890632862E-1
5.381579000E0,3.158145859E-1,3.634342736E-1,-3.201292098E-1
5.391626000E0,4.262089576E-1,4.115825862E-1,-5.325497836E-1
5.401673000E0,4.998683066E-1,3.661959136E-1,-7.297512245E-1
5.411721000E0,5.393922684E-1,3.188168022E-1,-8.310337704E-1
5.421768000E0,5.796863817E-1,1.950984898E-1,-8.106907225E-1
5.431815000E0,5.803233627E-1,-1.856198609E-2,-6.769923824E-1
5.441862000E0,5.660845155E-1,-1.788894233E-1,-5.362832308E-1
5.451909000E0,5.555737069E-1,-2.253195316E-1,-5.123874146E-1
5.461956000E0,5.490517225E-1,-1.912516066E-1,-4.592672145E-1
5.472003000E0,5.076445187E-1,-1.339620495E-1,-4.031777984E-1
5.482050000E0,5.078679554E-1,-8.402741253E-3,-3.942374057E-1
5.492097000E0,4.991927339E-1,1.366804200E-1,-4.285517907E-1
5.502144000E0,4.920070906E-1,2.237457535E-1,-3.555650908E-1
5.512192000E0,5.203376544E-1,3.895698658E-1,-1.599511689E-1
5.522239000E0,5.831344116E-1,5.938060918E-1,-4.251159668E-2
5.532286000E0,6.644721050E-1,7.420023108E-1,-4.717767477E-2
5.542333000E0,6.035236526E-1,7.598889434E-1,2.235109878E-1
5.552380000E0,3.403482968E-1,7.777647588E-1,5.199806088E-1
5.562427000E0,6.840664901E-2,7.797273767E-1,5.330959135E-1
5.572474000E0,-2.244367482E-1,8.292568016E-1,4.344843757E-1
5.582521000E0,-4.068969199E-1,8.768320870E-1,1.926452905E-1
5.592568000E0,-5.128904213E-1,1.002383209E0,-1.043494105E-2
5.602616000E0,-4.840254951E-1,1.193374030E0,-1.447413915E-1
5.612663000E0,-3.253375440E-1,1.365402915E0,-2.266392481E-1
5.622710000E0,-4.195618428E-2,1.478015611E0,-2.490393466E-1
5.632757000E0,2.213627938E-1,1.433174483E0,-2.470062697E-1
5.642804000E0,4.652368563E-1,1.254724771E0,-2.193027467E-1
5.652851000E0,5.897174994E-1,1.116705631E0,-1.627180713E-1
5.662898000E0,5.489520275E-1,9.269301537E-1,-1.922161049E-1
5.672945000E0,4.521911334E-1,7.032992980E-1,-4.871631110E-1
5.682992000E0,3.289408907E-1,5.775052240E-1,-7.209885871E-1
5.693039000E0,2.282211392E-1,4.453335920E-1,-8.428264350E-1
5.703087000E0,2.099105834E-1,3.356795874E-1,-9.572652161E-1
5.713134000E0,2.401860774E-1,4.510232252E-1,-7.693473995E-1
5.723181000E0,3.241711707E-1,6.702154595E-1,-8.535794646E-1
5.733228000E0,3.597804947E-1,6.098821342E-1,-9.398346663E-1
5.743275000E0,3.889687720E-1,5.684087107E-1,-8.063643676E-1
5.753322000E0,4.170404503E-1,5.046658739E-1,-8.671795034E-1
5.763369000E0,4.059547142E-1,4.929097545E-1,-9.816773415E-1
5.773416000E0,3.824216446E-1,4.382064208E-1,-1.087138308E0
5.783463000E0,4.391329852E-1,4.422333983E-1,-1.207727190E0
5.793510000E0,5.924827208E-1,4.656520817E-1,-1.359198142E0
5.803558000E0,7.246203659E-1,5.136708784E-1,-1.445357450E0
5.813605000E0,7.982948446E-1,6.653611010E-1,-1.467289771E0
5.823652000E0,8.975581276E-1,8.793843967E-1,-1.448813154E0
5.833699000E0,9.853849147E-1,1.098555873E0,-1.265576618E0
5.843746000E0,1.012127667E0,1.310163977E0,-1.068963992E0
5.853793000E0,9.505499082E-1,1.486475362E0,-9.301236105E-1
5.863840000E0,7.893297473E-1,1.532626559E0,-7.088135147E-1
5.873887000E0,5.587763730E-1,1.408224999E0,-3.044849843E-1
5.883934000E0,3.865051939E-1,1.265720167E0,2.434839070E-2
5.893982000E0,3.831602941E-1,1.139615314E0,1.258759350E-1
5.904029000E0,4.947901460E-1,1.088985735E0,8.236037135E-2
5.914076000E0,5.866961700E-1,1.146019769E0,-6.005675197E-3
5.924123000E0,6.810906228E-1,1.225584294E0,-1.538507688E-1
5.934170000E0,7.504081949E-1,1.275689963E0,-2.442563242E-1
5.944217000E0,8.032828850E-1,1.296665972E0,-2.505198616E-1
5.954264000E0,8.060612626E-1,1.258922487E0,-1.169963533E-1
5.964311000E0,7.979923973E-1,1.180228320E0,1.521153152E-1
5.974358000E0,8.280495708E-1,1.191307916E0,4.720930821E-1
5.984405000E0,8.357774703E-1,1.373940727E0,7.265580601E-1
5.994453000E0,8.790423346E-1,1.390748256E0,8.809327394E-1
6.004500000E0,9.052969176E-1,1.162071546E0,1.068181635E0
6.014547000E0,8.649906714E-1,9.233241758E-1,1.466987470E0
6.024594000E0,8.603479821E-1,6.994474447E-1,1.835932744E0
6.034641000E0,8.948181224E-1,3.354761043E-1,2.287824281E0
6.044688000E0,8.015699431E-1,-7.885847390E-2,2.683633418E0
6.054735000E0,6.323605853E-1,-2.270289651E-1,2.630723133E0
6.064782000E0,4.737291330E-1,-1.597634733E-2,2.154938119E0
6.074829000E0,3.219602653E-1,2.872321898E-1,1.526084109E0
6.084876000E0,1.713796250E-1,4.705809921E-1,9.392563766E-1
6.094924000E0,4.988661669E-3,5.259167022E-1,4.833969194E-1
6.104971000E0,-9.338968188E-2,6.209751794E-1,1.270143878E-1
6.115018000E0,-4.643284913E-2,6.838730934E-1,-2.131631702E-1
6.125065000E0,7.296586923E-2,5.031950068E-1,-4.061242104E-1
6.135112000E0,4.930361275E-2,1.816396612E-1,-2.842553723E-1
6.145159000E0,-2.026756042E-1,-2.174822161E-1,-3.841152906E-2
6.155206000E0,-4.405993208E-1,-6.433378556E-1,6.143903375E-2
6.165253000E0,-6.121556047E-1,-8.902809754E-1,1.209379613E-1
6.175300000E0,-6.787110253E-1,-1.025708045E0,5.105554819E-2
6.185347000E0,-7.665818857E-1,-1.188098964E0,-2.946066982E-1
6.195395000E0,-8.221872255E-1,-1.289585578E0,-6.738658762E-1
6.205442000E0,-8.088477532E-1,-1.349135961E0,-1.003422552E0
6.215489000E0,-7.262654800E-1,-1.284209356E0,-1.258168781E0
6.225536000E0,-7.106648163E-1,-9.759342062E-1,-1.371142250E0
6.235583000E0,-8.683879767E-1,-7.311770681E-1,-1.466620849E0
6.245630000E0,-1.056054290E0,-6.789067608E-1,-1.584306005E0
6.255677000E0,-1.292290208E0,-7.268644542E-1,-1.695132376E0
6.265724000E0,-1.637393460E0,-7.244957471E-1,-1.470905104E0
6.275771000E0,-2.025439688E0,-6.370237398E-1,-1.084514662E0
6.285818000E0,-2.258578409E0,-5.950682133E-1,-9.157862377E-1
6.295866000E0,-2.294229759E0,-6.140769267E-1,-7.569542259E-1
6.305913000E0,-2.193746089E0,-6.462945002E-1,-5.570560491E-1
6.315960000E0,-1.952832326E0,-6.687261736E-1,-4.503367621E-1
6.326007000E0,-1.579233253E0,-6.533263618E-1,-3.421018767E-1
6.336054000E0,-1.217000216E0,-5.775321212E-1,-2.902347350E-1
6.346101000E0,-8.605242757E-1,-4.082631218E-1,-1.864425641E-1
6.356148000E0,-6.229259567E-1,-2.571520659E-1,-3.906700194E-2
6.366195000E0,-5.276138565E-1,-1.555909002E-1,1.639565116E-1
6.376242000E0,-4.621394034E-1,-7.323257536E-2,4.665949452E-1
6.386289000E0,-5.024931217E-1,9.063476622E-2,7.571658951E-1
6.396337000E0,-6.109807164E-1,2.882165685E-1,8.925932568E-1
6.406384000E0,-6.559036683E-1,4.471067601E-1,8.810286337E-1
6.416431000E0,-6.516341045E-1,6.062901896E-1,7.722721767E-1
6.426478000E0,-5.573582771E-1,8.051592565E-1,5.040393448E-1
6.436525000E0,-4.301054690E-1,8.928739232E-1,1.124068737E-1
6.446576125E0,-3.399772909E-1,9.412225029E-1,-3.480742228E-1
6.456623125E0,-2.292671330E-1,9.173901290E-1,-8.461037993E-1
6.466670125E0,-8.925323362E-2,8.496817106E-1,-1.337623086E0
6.476717125E0,-8.846654557E-3,7.174255863E-1,-1.843801927E0
6.486764125E0,7.112808935E-3,5.510603142E-1,-2.182520605E0
6.496812125E0,-9.170959409E-2,4.605106249E-1,-2.304605205E0
6.506859125E0,-2.029873522E-1,4.949708980E-1,-2.259154213E0
6.516906125E0,-2.954558783E-1,4.913687208E-1,-2.078958229E0
6.526953125E0,-4.097278494E-1,5.119158366E-1,-1.556339357E0
6.537000125E0,-6.256835036E-1,6.911347505E-1,-8.230850655E-1
6.547047125E0,-7.042109520E-1,1.011702209E0,-3.766945893E-1
6.557094125E0,-5.980098744E-1,1.305907788E0,-2.288448179E-1
6.567141125E0,-3.775079370E-1,1.433197872E0,-2.305358326E-1
6.577188125E0,-9.060048692E-2,1.445689571E0,-2.768954819E-1
6.587235125E0,1.431777182E-1,1.485066184E0,-4.625287914E-1
6.597282125E0,3.465266841E-1,1.379678600E0,-7.848852056E-1
6.607330125E0,4.279279659E-1,1.254706644E0,-1.021442501E0
6.617377125E0,3.551835234E-1,1.252425353E0,-1.069593737E0
6.627424125E0,1.386740374E-1,1.376509701E0,-8.137084705E-1
6.637471125E0,-5.130256564E-2,1.558355769E0,-5.525630486E-1
6.647518125E0,-1.036942574E-1,1.611830311E0,-3.715396839E-1
6.657565125E0,1.810924714E-2,1.589060376E0,-2.136859113E-1
6.667612125E0,1.959419141E-1,1.597464871E0,8.110088110E-2
6.677659125E0,3.555073130E-1,1.676530336E0,3.942011529E-1
6.687706125E0,5.741569622E-1,1.666044817E0,6.373418283E-1
6.697753125E0,7.612007663E-1,1.587151552E0,7.801530540E-1
6.707801125E0,8.060679138E-1,1.495487676E0,8.798796558E-1
6.717848125E0,6.370458131E-1,1.409195929E0,9.849664003E-1
6.727895125E0,3.212337853E-1,1.371726094E0,1.155454836E0
6.737942125E0,-1.397014023E-2,1.368822367E0,1.324945153E0
6.747989125E0,-2.934552900E-1,1.371905896E0,1.298550822E0
6.758036125E0,-3.250203326E-1,1.385619663E0,1.143535287E0
6.768083125E0,-7.210126704E-2,1.272951127E0,9.178964978E-1
6.778130125E0,2.313079209E-1,1.084821056E0,7.462561601E-1
6.788177125E0,3.956752725E-1,1.025238513E0,7.295880872E-1
6.798224125E0,4.892582049E-1,8.139806584E-1,6.229828209E-1
6.808272125E0,4.753351073E-1,4.888038397E-1,4.348656142E-1
6.818319125E0,3.610956432E-1,1.943962392E-1,3.692177546E-1
6.828366125E0,1.241897259E-1,-4.027883738E-2,5.986122108E-1
6.838413125E0,-2.067311416E-1,-1.157336470E-1,9.308317083E-1
6.848460125E0,-5.576773158E-1,-1.253607953E-1,1.287287915E0
6.858507125E0,-8.962642850E-1,-9.955527842E-2,1.717339516E0
6.868554125E0,-1.081515113E0,-5.585581988E-2,2.078154822E0
6.878601125E0,-1.065243409E0,-6.413255364E-2,2.287924268E0
6.888648125E0,-9.914055003E-1,-7.598456740E-2,2.416525590E0
6.898695125E0,-8.956460881E-1,-1.691774905E-1,2.566558712E0
6.908743125E0,-7.641128258E-1,-3.287164307E-1,2.547713721E0
6.918790125E0,-6.185203721E-1,-5.572656718E-1,2.256153422E0
6.928837125E0,-4.515075574E-1,-8.437193048E-1,1.753856547E0
6.938884125E0,-2.386369307E-1,-1.219485941E0,1.169247249E0
6.948931125E0,1.152734712E-2,-1.644364803E0,5.718389797E-1
6.958978125E0,3.124881414E-1,-1.897105730E0,5.015975475E-2
6.969025125E0,6.881821990E-1,-1.844391034E0,-3.875984770E-1
6.979072125E0,1.146847589E0,-1.636897616E0,-8.093511254E-1
6.989119125E0,1.574181843E0,-1.387038783E0,-1.110490333E0
6.999166125E0,1.978243156E0,-1.068773373E0,-1.224257854E0
7.009213125E0,2.308553830E0,-7.837508458E-1,-1.388786808E0
7.019261125E0,2.440797090E0,-5.190310210E-1,-1.671604350E0
7.029308125E0,2.457466917E0,-3.514971828E-1,-1.874929579E0
7.039355125E0,2.297157022E0,-2.483955681E-1,-1.938633240E0
7.049402125E0,1.809828873E0,3.174511850E-2,-1.876556860E0
7.059449125E0,1.119650142E0,4.655997491E-1,-1.502204665E0
7.069496125E0,4.991760693E-1,6.337539768E-1,-9.879905802E-1
7.079543125E0,1.295615081E-2,7.611425865E-1,-6.380253679E-1
7.089590125E0,-2.232554827E-1,8.703475249E-1,-4.794746071E-1
7.099637125E0,-2.052682414E-1,8.945640609E-1,-5.675114554E-1
7.109684125E0,-1.140384296E-2,8.156930155E-1,-6.908719182E-1
7.119731125E0,5.827945422E-2,6.838201761E-1,-7.183298582E-1
7.129779125E0,-2.565785637E-2,5.597662336E-1,-6.624287224E-1
7.139826125E0,-1.630159139E-1,4.414039707E-1,-5.906138045E-1
7.149873125E0,-3.663020405E-1,2.737309688E-1,-5.755724269E-1
7.159920125E0,-5.755602209E-1,1.166025433E-1,-5.379064178E-1
7.169967125E0,-7.237720080E-1,5.176569253E-2,-5.677196163E-1
7.180014125E0,-7.511420204E-1,5.159203023E-2,-6.115064907E-1
7.190061125E0,-6.349796994E-1,9.011085570E-2,-6.765696287E-1
7.200108125E0,-4.314080825E-1,1.010837406E-1,-8.574164075E-1
7.210155125E0,-1.750856451E-1,1.420282835E-1,-9.916164386E-1
7.220202125E0,5.301803822E-2,2.398296896E-1,-1.167878416E0
7.230250125E0,2.218900299E-1,2.901408872E-1,-1.449495524E0
7.240297125E0,3.120607831E-1,2.522772422E-1,-1.699852833E0
7.250344125E0,1.950741325E-1,2.331281957E-1,-1.928508786E0
7.260391125E0,6.228883518E-5,3.528981757E-1,-1.959476810E0
7.270438125E0,-2.663224004E-1,5.262333289E-1,-1.805896767E0
7.280485125E0,-5.799397123E-1,6.950538468E-1,-1.627688836E0
7.290532125E0,-7.538061581E-1,9.269418481E-1,-1.503584023E0
7.300579125E0,-7.223563240E-1,1.088346927E0,-1.333761000E0
7.310626125E0,-4.726213415E-1,1.161198264E0,-1.143214275E0
7.320673125E0,-1.766298399E-1,1.309082242E0,-1.043791729E0
7.330720125E0,6.249285732E-2,1.451290327E0,-9.673370451E-1
7.340768125E0,2.761476231E-1,1.470525912E0,-8.666988623E-1
7.350815125E0,4.351949221E-1,1.389690787E0,-8.122893512E-1
7.360862125E0,4.275506378E-1,1.321569263E0,-6.571130186E-1
7.370909125E0,1.963388304E-1,1.328547038E0,-2.898464799E-1
7.380956125E0,-2.197621185E-3,1.322599250E0,2.625984550E-2
7.391003125E0,-8.152096700E-2,1.148916772E0,2.205558050E-1
7.401050125E0,-1.255742369E-1,1.024633619E0,4.020831996E-1
7.411097125E0,-2.377374096E-1,1.023903302E0,6.708329254E-1
7.421144125E0,-4.489618624E-1,1.052974781E0,9.406994694E-1
7.431191125E0,-4.848349690E-1,1.159704885E0,1.036841728E0
7.441234125E0,-2.463547802E-1,1.269148098E0,1.037887210E0
7.451282125E0,6.311934080E-2,1.211729317E0,1.149365546E0
7.461329125E0,1.736451652E-1,1.290389570E0,1.296768590E0
7.471376125E0,1.445207322E-1,1.315912374E0,1.315166854E0
7.481423125E0,1.429623031E-1,1.003498273E0,1.548882403E0
7.491470125E0,4.550606545E-2,5.470859617E-1,2.125180469E0
7.501517125E0,-1.217604819E-1,3.418548319E-1,2.878135784E0
7.511564125E0,-1.309376868E-1,9.608232468E-2,3.176778231E0
7.521611125E0,-8.218890175E-2,-3.663953036E-1,3.082421712E0
7.531658125E0,-1.001863757E-1,-8.598909491E-1,2.989972554E0
7.541705125E0,-2.637848550E-1,-1.058349834E0,2.948535676E0
